diseaseRare,diseaseSevere,hb,infantImmLimCap,infantImmWeak,medSkept,nat,overpar,parentExpert,vaccDanger,vaccEff,vaccIntent,vaccStrain,vaccTox
-1.2,1.4,0.25,1.2,1,-1.3333333333333333,-1.3333333333333335,-0.8,0,-1.75,1.25,0.40000000000000013,-0.8,-1.5
-2.8,3,0.75,1.2,1.4,-1.1666666666666665,-0.16666666666666669,-0.5999999999999999,0.6,-2.25,2.5,2.6,-1.4,-2.25
0,0.8,0,0,-0.4,1,0.8333333333333333,-0.8,-1.4,-1,0.5,0.8,-0.20000000000000007,-1
0.5999999999999999,2.4,0,0,1.6,-1.5,-1.8333333333333335,0.5999999999999999,-1.6,-2.5,1.5,2.4,-1.8,-2.25
-3,-0.19999999999999993,-1.5,-1.2,3,0.16666666666666674,0.5,-0.19999999999999984,-1,-0.5,-1.5,0.2,1.4,0
-1.2,3,1.25,-0.4000000000000001,0,0.5,-0.16666666666666674,-0.5999999999999999,0.6,-2,2.75,2.4,-0.8,-1.5
-3,1.8,-3,3,3,0,-3,-0.8000000000000003,-0.5999999999999998,-3,3,3,-1.8,-3
-2.4,3,0,-1.2,-0.5999999999999999,-1.5,-1.8333333333333335,-2,-0.40000000000000013,-2.5,1.75,3,-1.6,-2.75
-0.20000000000000004,2,0,0.4,-0.8,0.16666666666666666,0,0.20000000000000004,-1.4,0.5,1,1.8,0.8,1.75
-0.4,1.8,1.25,0.8,1.8,2.3333333333333335,0.6666666666666667,0.5999999999999999,-0.20000000000000007,2.25,-1.75,-1,2,2.5
-0.20000000000000007,1.6,1.25,1.4,-0.8,0.33333333333333337,0.8333333333333333,-0.5999999999999999,-0.20000000000000007,-0.5,1.5,0.4,-0.2,-0.5
-0.6,1.8,1,0.2,0.4,-0.33333333333333337,1,-0.20000000000000007,-0.20000000000000007,0,1.5,0.8,-0.8,-0.5
0,0.6,0.25,0.4,0.6,0,0.8333333333333333,1.2,-0.6,-1.25,1,1.6,-1,-2.5
-2.6,3,-2.75,3,-2,-0.6666666666666667,-2,0.20000000000000007,-2.2,-3,3,3,-2.4,-3
-0.8,0,0,1.2,0,0,-0.33333333333333337,0.4,0.4,-1,1.25,0.7999999999999999,0,0
-1.6,3,-2.75,0,1.8,-0.5,-1,1,-0.39999999999999997,-3,2.25,3,-3,-3
-1,1.2,0.5,1.6,0.6,0.5,-1,1.4,-1.2,-1.5,1,0.5999999999999999,-0.2000000000000001,0
-1.4,3,-1.25,-1,0.20000000000000004,0.8333333333333333,-0.5,0.2,-1.8,-2.75,2.75,2.4,-0.8,-2.25
-1.8,2.4,-1.25,-0.4000000000000001,-0.5999999999999999,1.6666666666666667,-1.8333333333333333,0,-2.4,-1.25,1.25,2.4,-1,-1.25
-0.20000000000000004,0.8,0,-0.2,0.4,0.6666666666666666,0,0,0.2000000000000001,0.25,0,0.2,0.2,-0.25
-0.5999999999999999,2,0.25,0.20000000000000007,1.4,-1,-0.33333333333333337,0,-0.8000000000000002,-1.25,0.75,2,0.4000000000000001,0
-1.6,2,-1.5,1.6,-0.8,-1.3333333333333333,-0.8333333333333333,-1,-2,-2.75,2.5,2.8,-2,-3
-0.40000000000000013,0.7999999999999999,2.75,0.8,0,0.6666666666666667,2,-0.5999999999999999,0.5999999999999998,-0.25,0.5,0.19999999999999993,0,0.25
-2.4,0.8000000000000002,-0.5,2.8,2.2,-1.5,-1.5,2,-2,-2,1.5,2.4,-2.4,-2.75
-3,2.8,-1.5,1.2,0.40000000000000013,-0.3333333333333332,-2.6666666666666665,-2,-3,-2,3,1.8,-1.4,-2.25
-2,3,0.25,0.2,-0.8,1.3333333333333335,0.16666666666666674,1.2,-2.6,-2.75,3,2.8,-0.6,-1
-1.4,3,0.75,-1.8,1.6,-0.8333333333333333,-0.5,-1,2,-1.75,3,3,1.8,0.25
-1,1.8,0.25,1,1.8,0.5,0.1666666666666668,-0.8,-1,-0.5,1,1.4,0.2,-1
0,2,0.5,-0.8,0,0.8333333333333333,-0.3333333333333332,-0.4,0,-1.5,1.5,1,0.8,-0.75
-0.4,1.6,-0.75,1,1,0,-0.8333333333333333,-0.7999999999999999,-1.2,-2,1.5,2.2,-1,-1.5
-2,2.4,1.25,1.6,-1.2,0.16666666666666669,-0.16666666666666666,-1.4,-1.6,-1,0.75,2.6,1.2,-1
-1.8,2.2,0,-1.2,-0.6,-1,-1.6666666666666667,-1.4,-1.8,-2.25,2.5,2.8,-1.8,-2.5
0.4,1.6,-1,2,1.8,-0.8333333333333333,0.16666666666666666,-0.5999999999999999,-1.2,-2.25,2.75,3,-2,-2.5
-0.8,1.6,-1.5,2.8,2.6,1.6666666666666665,-1.3333333333333333,-0.8,-1.2,-1.25,1.25,1.2,-0.8,-1.5
-2.2,2.4,-0.5,2,1.4,-1.3333333333333333,-2,-0.19999999999999996,-0.8,-2.75,3,3,-2.8,-3
-0.8,3,-1,1.4,2,-0.6666666666666667,0,1.8,-0.20000000000000007,-2.25,2.75,3,-1.6,-2
-1.6,0.19999999999999993,1.25,-0.6,-0.6,-1.1666666666666665,0.16666666666666666,-0.20000000000000004,0,-0.75,1,1.2,-0.8000000000000002,-0.25
-0.20000000000000007,1,0.5,0.6,0.2,0,-0.16666666666666663,0.5999999999999999,-1,0,-0.5,1,0,0.5
-3,3,-1.25,-1.2,-0.20000000000000004,-0.6666666666666667,-1.3333333333333335,-0.19999999999999996,-2.8,-3,2,3,-1.4,-3
-0.8,1.6,2.5,1.8,1.6,2.6666666666666665,1.1666666666666667,0.6,1.8,1.75,-2.75,-1.8,0.4,2.75
-0.4,1,1.75,1.8,0,1.3333333333333333,1,-1.6,0.4,0.25,1.25,0.8,1.4,0
-2.8,3,-0.75,-0.19999999999999993,2.4,-0.8333333333333333,-0.16666666666666674,2.6,-0.8000000000000003,-2.75,3,2,-2.8,-2.75
-1.2,0.7999999999999999,0,2,1.6,0.3333333333333333,-0.6666666666666667,2,0.8,-1,1.5,1.2,-1,-2.25
0.6,0.20000000000000004,0,0.2,0,-1.8333333333333333,-0.3333333333333333,-0.4000000000000001,-1.4,-1.25,1.5,1.8,-0.8,-2.25
-1.2,0.5999999999999999,-3,0.40000000000000013,1.6,0,-1,-1.2,-0.5999999999999998,-0.75,2.25,1.8,0,-2.25
-0.8,2,0,2.4,0.8,-0.5,0.33333333333333326,0.8000000000000002,-0.20000000000000007,-2.25,1.25,2.4,-0.4,-1.75
-0.2,2,0.25,0.6,1.6,1.3333333333333333,0.3333333333333333,-1,-1.2,-0.25,1.25,1.6,0.2,0.25
-2.2,1.2,-2.5,-1,-1.4,-1.5,-1.6666666666666665,-1.8,-2.8,-3,2.5,3,-3,-2.75
-2.4,3,-2.75,-2,-2.2,-1.1666666666666665,-2.6666666666666665,-0.4,-0.7999999999999999,-3,3,3,-3,-3
-1.8,3,-1.25,-0.20000000000000004,1.8,0.6666666666666667,-0.6666666666666667,-0.40000000000000013,0,-2.75,2.25,2.6,-1,-3
0.5999999999999999,1.6,0.25,0.40000000000000013,0,0.8333333333333333,-1.8333333333333333,0,-1.8,-1,0.25,0.8,1.4,-0.5
0,3,0.25,0,0.4000000000000001,-0.33333333333333337,0.33333333333333337,-0.20000000000000007,0.2,-0.5,0.5,1.2,0.4,0
-3,2.8,-3,-0.2,-0.2,-0.33333333333333337,-3,0,-3,-2.5,2.25,3,-1.4,-3
0,0.8,-0.25,0,0.6,0.5,-0.16666666666666666,-1.2,0,-0.75,0,2.4,0,-1.75
-0.4000000000000001,2.8,-0.25,-1.6,-1.2,-0.6666666666666667,-0.5,-0.5999999999999999,-2.2,-2.25,1.75,2.8,-0.8,-1.75
-1.8,0.6,1,2.2,2.6,2.8333333333333335,2.3333333333333335,0.6,1.6,2.25,-2.5,-3,3,3
-2.6,2.2,0.25,2.4,2.2,1.5,-0.5,-0.40000000000000013,0.8,-1.25,1,3,-1.2,-1.25
-0.5999999999999999,1.6,1,1,0.6,-0.33333333333333337,0.6666666666666667,0.5999999999999999,0.40000000000000013,0,0.75,1,0.20000000000000007,0.5
-0.4,1.4,-0.75,0.2,0.4,0.33333333333333337,-0.5,-0.20000000000000007,-0.20000000000000007,-1.25,1.25,1.4,-0.4,-0.75
-0.8,2.4,1.25,-0.4000000000000001,-1.8,-1,-0.5,-0.4,0.40000000000000013,-2.75,2.75,2.6,-1.8,-1.5
-2.2,3,-3,1.8,1.2,-1,-1,-0.19999999999999984,-3,-3,3,3,-2.8,-3
0.19999999999999987,0.5999999999999999,1.5,-0.2,1.8,-0.5,1.3333333333333335,0.4000000000000001,0.40000000000000013,-1.25,0.25,-0.8,-0.4000000000000001,1.25
0.40000000000000013,0.8,2,2.6,1.6,2.8333333333333335,1,1.6,0.8000000000000003,3,-2.75,-2.6,2.8,3
-1,2,0.5,1.6,2,0.16666666666666674,-0.33333333333333337,-0.40000000000000013,-0.19999999999999993,-1.25,1.75,2.4,-1,-1.75
0.5999999999999999,2.2,1.5,-0.4000000000000001,-2,1.1666666666666665,-0.5,-2,-2.2,-2,1,0.8000000000000002,-2,-2.5
-2.4,3,-0.5,1,0.2,0.3333333333333333,-2.1666666666666665,-1.2,-1.8,-1.25,2.5,2.2,0,-1.75
-1.8,2.8,0.25,0.4,0.4,-0.6666666666666667,-1.8333333333333333,-0.2,0,-1,1.75,1,-0.4,-1
-1.4,3,1,0.8,0.5999999999999999,0.6666666666666667,0.16666666666666674,0,-0.6,-2,1.5,2,-1.2,-1.75
-0.8,1.6,-0.75,0.20000000000000007,-0.4,-0.3333333333333333,-0.33333333333333337,1.8,-0.19999999999999987,-0.75,1.25,1.8,-1,-0.75
2.2,2.2,2,0.8,-1.4,-2,-1,1.8,-0.6,-1.75,2.25,3,0.4,-2.25
-1.8,3,2,1.6,-0.20000000000000007,-0.16666666666666657,0.16666666666666663,0,0.6,-1.5,2.5,2.4,0.6,-1
-1.8,2.8,0.5,1.2,0.6,0,-1.5,-0.7999999999999999,-0.6,-1.25,1.5,1.8,-0.4,-0.75
-2.2,2.2,0.75,1.2,1,1.3333333333333335,0.33333333333333337,1.6,2.6,1.5,-1,0.5999999999999999,1.6,1.75
-3,2.6,-2.75,-0.40000000000000013,1.4,-2.1666666666666665,-2.8333333333333335,-0.8,-2.8,-3,3,1.8,-3,-3
-2.8,1.6,-0.25,1.2,-0.4000000000000001,-0.33333333333333326,-0.6666666666666667,1.6,-0.5999999999999999,-2.25,1.75,2.8,0,-1.25
1.6,0.8000000000000002,1,1.6,1.4,0.3333333333333333,-0.33333333333333337,0.4,0,0,0.25,0,0.19999999999999996,0.75
0,1.8,-1.5,0.20000000000000004,0.20000000000000004,-0.5,-2.5,-0.5999999999999999,-1.4,-2,2,3,-1.4,-1.25
-0.2,1.4,1.75,-0.4,-0.19999999999999996,0.3333333333333333,0.5,1.2,0.5999999999999999,0.75,1,0.6,0.5999999999999999,1.5
-1.6,2,0.75,0.20000000000000007,0.8,1.1666666666666665,0,-0.40000000000000013,-2,0,2,2.4,-0.40000000000000013,-1.5
0,3,-1.25,0,-0.20000000000000004,-0.33333333333333337,-1.1666666666666667,-0.4000000000000001,-2.4,-0.75,1.75,2.8,1,-1
-2.8,3,-1.75,-0.5999999999999999,0.6,-2.5,-2.1666666666666665,-0.4,-1.6,-3,3,3,-3,-3
0.19999999999999993,2.4,-2.5,1.2,-1.6,-2,-1.6666666666666667,-1,-2,-2.25,2.25,1.6,-1.2,-2.5
0.20000000000000007,1.6,0.25,1.4,0.20000000000000004,0.6666666666666667,-0.33333333333333337,0.5999999999999999,0.4,0.75,0.25,0.20000000000000007,1.2,-0.5
-1.8,3,-1.75,1,2.2,-2,-1,0,-1,-2.75,2.75,1.8,-2.2,-2.25
1,-0.8,0.75,-0.4000000000000002,1,0.1666666666666668,-0.1666666666666668,1.2,0.19999999999999993,0.25,1,1,-1.8,0
-0.8,2,2,0.4,-1.2,2.1666666666666665,-0.6666666666666667,0.40000000000000013,-0.4,0,1.5,0.19999999999999996,-0.6,-1
-1.8,2.8,-3,1.8,-1.2,-3,-1.6666666666666667,-2.8,-3,-3,3,1.8,-1.8,-3
0.20000000000000007,-0.20000000000000007,0.5,-0.20000000000000007,0,0.33333333333333337,0.33333333333333337,-0.20000000000000007,0,0,0,0.20000000000000004,0.20000000000000007,0
-0.6,2,0.25,-0.8,0,0.6666666666666667,0.16666666666666666,0.2,-0.40000000000000013,-1.75,1,2.2,-1,-1.25
1,1.2,1,0.8,0.6,-0.6666666666666667,0.8333333333333333,0,-0.2,-0.5,0.25,1.4,0.2,-0.5
-0.19999999999999996,0.20000000000000004,-0.25,0.2,0.4,-0.5,-0.6666666666666667,-0.6,0.4,-0.5,2.5,0.20000000000000007,0,0.5
-2.2,3,-2.5,1.6,1.8,0.33333333333333337,-0.16666666666666674,0.5999999999999999,-0.6,-1.5,2.25,3,-1.4,-1.25
0.20000000000000004,0.8,1,1.2,0.2,1,0,-0.6,0,0.25,0.75,1.6,0.2,0.25
-3,2.8,-2,2,0.4,-0.6666666666666667,0,-1.4,0.19999999999999984,-2.25,2.25,3,-1.2,-1.75
-1.4,1.4,-0.25,-1.2,-1.8,-1.8333333333333333,-1.8333333333333333,1.2,0,-2.75,2.25,2.8,-2.2,-2.75
-0.2,0,0.25,0,0.20000000000000004,0,0.8333333333333333,0,-1,-0.25,0,1,-0.2,-0.25
-2.2,3,2,1.2,0.5999999999999999,-0.5,-0.5,-1.2,-0.2,-2.25,3,3,-0.8,-1.75
-1.8,0.4,-1.5,0,1.2,0.33333333333333337,-0.8333333333333333,0,-0.6,-0.5,1.25,0.6,-0.2,-0.75
-1.4,3,2,-2.4,0.2,1.8333333333333335,-0.6666666666666667,0.2,0.6,-2,1.25,1.8,-1.4,-2.5
-1,2,0,-0.8,0.4000000000000001,-1.5,-1,-0.19999999999999993,-0.7999999999999999,-1.5,2,2.8,-1.2,-1.75
-1.2,3,-0.75,1.2,1.4,-1.3333333333333333,-0.5,0.8,-0.4000000000000001,-1,2,2,-1,-2
-0.6,1.2,0.75,-0.4,0.8,-0.5,0,1.2,0.7999999999999999,-1.75,1.25,1.6,-1.4,-1
-1.2,1.8,0.25,2.4,1,0.16666666666666663,0.16666666666666657,0,0,-1,1.25,1.4,-1.2,-1.75
0,1.2,-0.5,-0.2,1,0.16666666666666674,0,-0.19999999999999984,0.4,-0.5,1,0,0,0.5
-2.2,0.8,2.5,0.2,1.4,0.6666666666666667,1.1666666666666665,-1,-1.8,-1.5,1.5,1.4,-1.2,-0.5
-0.8,1.2,-0.5,-0.20000000000000007,0,-0.16666666666666669,-0.33333333333333337,0.5999999999999999,0,-2.25,1.75,2.2,-2.2,-1.75
-1.2,3,1.75,2.8,1.2,0.3333333333333333,0.6666666666666667,0.19999999999999984,-1.2,-0.75,1.5,2.2,1.8,2
-1.6,1.4,1.5,0.8,0.8,0.6666666666666667,-1,-1.4,-0.2000000000000001,1,1,0.8,2,0
-0.8,-0.2,1.5,2,2.4,0,1,0.19999999999999996,0.5999999999999999,-3,1.5,2.8,0,0.5
-2.8,2.8,-1.25,0.2,-0.20000000000000004,0.5,-1.3333333333333335,-0.5999999999999999,-1.6,-2.5,3,2.4,-1.8,-2.75
-1.4,2.4,-1,-1.6,-0.4000000000000001,-0.6666666666666667,-1.5,-1.2,-2.4,-2.75,2.75,2.4,-1.8,-2.75
-1.6,1.4,0,1.4,-1.4,1,-0.33333333333333337,-2.4,-1.2,-1.75,2.5,2.8,-0.4,-3
-2.6,3,0.5,0.6,0.6,2.3333333333333335,-1,0.2,-1.2,-1.25,2,0.8000000000000003,0.2,0.25
-0.5999999999999999,1.6,0.25,-0.40000000000000013,-1.2,0.6666666666666667,1,0.5999999999999998,0.2,-0.25,0.5,1.2,0.4,1
-0.4,-1.8,1,-1.2,-0.8,2.6666666666666665,1.6666666666666667,0.5999999999999999,1.2,2.75,-2.5,-2,2.2,3
-0.8,0.40000000000000013,2,0.5999999999999999,0.4000000000000002,0.5,0.5,0.5999999999999998,0.2,-2,0.25,2.8,0,0
-1,2.6,0,1.6,1.6,-0.33333333333333337,-0.16666666666666674,1,0.40000000000000013,-2,1.75,2.8,-0.6,-1.5
-1.4,1.8,0.5,1,0.2,0.6666666666666667,0.3333333333333333,0,1,-0.25,-0.25,1.6,0.6,0.5
-0.20000000000000007,2.4,0.75,0.8,2.2,1.6666666666666665,-0.16666666666666657,1,-0.6,-1,1.25,1.2,0.8,-1.25
-1.2,2,-0.5,0.6,0.20000000000000004,-1,1.3333333333333333,-0.6,0.19999999999999984,-0.5,1.75,0.5999999999999999,0.4,-0.5
0.20000000000000007,0,0,0,0.4,0,0,0.20000000000000007,0,0,0,0.4,0,0.25
-1,3,0,-0.20000000000000007,-1.8,1,0,0.5999999999999998,-1.6,-0.5,0.75,0.8,1,-1.25
-1.8,3,-1.75,1.8,-0.4000000000000001,1,0,0.2,-1.2,-2,1.25,1.6,-1,-0.75
-1.4,2,1,-0.6,-0.8,0,-0.8333333333333333,0.5999999999999999,-0.6,-0.75,1.5,1.4,-0.20000000000000007,-1.5
-2.2,2.8,0,0,1.4,-0.16666666666666669,-0.33333333333333326,2,0.20000000000000007,-1,2.5,2.6,-1.8,0
-2,0,1.75,1.4,1,0.8333333333333333,1.8333333333333335,0,-0.4,-0.25,0.25,-0.4,0.6,-0.5
-1.2,3,0,1.6,2.2,0.6666666666666667,-0.5,1.8,0.5999999999999998,0.75,0.5,1.6,-1.4,0
-1.8,1.8,3,-0.8,1,-1.1666666666666667,-1.3333333333333335,0.2,-2.2,-3,3,2.2,-3,-3
-0.6,-0.20000000000000004,1,-0.4000000000000001,1.2,0.5,0.1666666666666668,0.5999999999999999,0.40000000000000013,1,0.5,0.2000000000000001,-0.4,0.75
-2,2.8,-1,1.2,1.4,0.5,-1.1666666666666667,0.5999999999999999,-1.2,-1.25,2,3,-0.2,-2.25
0.2,2.4,1.5,1.6,2,-2,-1.8333333333333333,-0.40000000000000013,-1.2,-2.5,1,1.6,-1.4,-2.25
0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.8,1,0.5,-0.20000000000000007,-1,0.8333333333333333,0.5,-0.4,-0.20000000000000007,0.5,1,0.6,0,-0.25
-2.6,1.8,-0.75,2.4,3,0.16666666666666666,0,1.6,-0.5999999999999999,-3,2.25,3,-3,-3
-2.4,2.6,1.5,0,-0.4000000000000001,-0.8333333333333333,-0.8333333333333333,-0.40000000000000013,-0.6,-2.25,2.5,2.2,-1.2,-2.5
0,2.4,-1,1.2,0.5999999999999999,1,0.3333333333333333,0.19999999999999993,-0.8,-1.75,2,1.2,1.2,0
-1.2,2.4,-1.5,2,2,-0.6666666666666667,-1.1666666666666667,0.2,-2,-2.5,2.75,3,-2.6,-3
-1,1,-0.25,0.4,-0.6,-0.8333333333333333,0,-0.5999999999999999,-1,-1,0.75,2,-0.4,-2
-2,2,-0.75,0,-1,1.1666666666666667,-0.16666666666666669,0.8,0.2,-0.5,2,2,-0.8,0.25
-2.8,3,1,2.8,2.4,-1,-1.5,2,-1.4,-1.75,2.25,1,-1.2,-2.5
-2,3,-2.5,-2,-2,-1.3333333333333335,-2.3333333333333335,0,-3,-3,2.75,3,-1.8,-3
0,1.8,0.5,0,0,1.3333333333333335,-1.5,-1.2,-2.8,-2.25,2.75,2.4,-1.8,-2
-0.8,2.8,0,-0.20000000000000007,-1.4,0,0,-0.4,-0.8,-2.25,3,2.8,0,-1.25
0.2,2,1.5,1.8,1.8,0.16666666666666669,-0.8333333333333333,1.4,-0.8,-0.5,1,0.8000000000000003,-0.8,-0.25
-1,2,1.25,0.8,1.2,1,2.3333333333333335,0.4000000000000002,1,0.5,0,3,-0.2000000000000001,1.5
-2.8,3,2.25,1.4,-1.8,0.8333333333333333,2.6666666666666665,1.2,1.4,0,0.25,0.5999999999999999,1.4,0.75
0,0.20000000000000007,1.25,0.5999999999999999,0,-0.6666666666666667,0.6666666666666667,0.5999999999999998,0.20000000000000007,0,0.5,0.8000000000000003,-0.2,0
-1.6,1.8,1.5,-0.8,-1.2,-1.5,-0.6666666666666667,1.2,1,-3,3,3,-2,-2.25
-1,0.8,1,0.8,1,1.5,-0.33333333333333337,-0.2000000000000001,-1,1,-1,0.2,0.4,1
-1.2,1.4,1,-1.2,-1.8,1.3333333333333335,0.16666666666666674,-1,1,-1.75,2,2.2,-1,-1.5
1.4,1.8,1.75,-0.4000000000000001,-1.8,2.8333333333333335,2.3333333333333335,-1.6,1.8,3,-2,-2.6,2.8,3
-1.2,1,0.75,0.6,-1.2,2.6666666666666665,1,-1.8,1.6,1.25,-1.25,-1.2,2,1.75
1,1.6,0.5,0,-0.8,-0.5,0.1666666666666667,0,0.40000000000000013,-1.5,2,2,-0.4,-0.75
-1.6,2.6,-0.75,0.4,1.4,-1.3333333333333335,-1.1666666666666665,-1,-0.5999999999999999,-2.25,1.25,2.8,-1.6,-2
-0.6,-1.4,0.5,-0.8,-0.8,2.8333333333333335,2.5,-0.8,1.2,2.25,0.25,-0.4,1,1.75
-0.8,3,-1.25,-3,0.8000000000000002,-1.5,-1.8333333333333335,-1.6,-1.4,-2.75,2.75,3,-3,-3
-0.4,1.8,0.25,0.2,-0.20000000000000007,-0.33333333333333337,-1.3333333333333333,-1,0,-1.5,1.25,1.6,0.2,-0.5
-0.8,1,1.25,0.8,1.4,-0.33333333333333337,-0.16666666666666666,0.5999999999999998,-0.20000000000000007,-1.25,1.5,1.4,-0.4,-0.5
-1,3,0.5,0.20000000000000004,0.4,1,0.5,-0.19999999999999993,0.19999999999999993,-1.25,2,1,-0.2,-0.25
-0.8,0.4,0.75,1,0.5999999999999999,1.5,0.6666666666666667,2.4,1,1,-1.25,0,2.2,1.75
-1.2,0.4000000000000001,2,1.2,-0.19999999999999996,2.8333333333333335,1.8333333333333335,1,1.8,1.5,-1.5,-0.40000000000000013,1.6,2.75
-1.6,2.2,0.5,0,1.2,-0.33333333333333337,-1,-1.4,-0.40000000000000013,-0.75,1.5,0.5999999999999999,-0.8,-0.75
-1.4,2.4,1.5,1.4,1.6,0.33333333333333337,0.16666666666666666,-0.40000000000000013,-1.2,-0.75,1,1.8,0.40000000000000013,0.5
0.6,1,1.5,1.8,1,2.1666666666666665,1.8333333333333335,-0.20000000000000007,1,0,1,-0.4000000000000001,-0.8,1
-2.2,2.8,-0.5,2.4,2.8,-0.16666666666666674,-1.1666666666666665,2.8,-1.8,-2.25,1,2.8,-1,0.25
-1.4,3,0.25,0.6,1.6,1.6666666666666667,2.6666666666666665,3,-0.8,-2.25,3,2.6,-1.2,-2.5
-1.2,2.8,-2.5,-1,-1.8,-0.8333333333333333,-1.6666666666666667,-1.4,-2.6,-2.75,2.75,2.8,-2.6,-1.75
-2.4,3,-0.5,2,1.8,-0.1666666666666667,0,0.20000000000000007,-0.8,-1.75,2.5,1.8,-0.40000000000000013,-1.75
-3,3,0,-3,-3,-2.6666666666666665,-1.3333333333333335,-3,-3,-3,3,3,-3,-3
-0.6,0.6,0.75,0,-0.2,2.3333333333333335,1.5,0.4,1,0.5,-1.5,-0.6,0,2
0,2,2,-1,1,1.8333333333333335,0.33333333333333326,-0.8,0,-1,1.75,1.4,0,-0.75
-0.6,1.8,0.25,-1.2,-0.8,-0.5,-0.33333333333333337,-0.19999999999999993,-1.4,-1.5,2.75,2.8,-1.2,-1.5
-1.4,2.4,-3,-0.8,-1,-2.1666666666666665,-3,-1,-2.6,-2.75,2.75,3,-2.2,-3
-0.5999999999999999,1.6,0.5,1.4,0.2000000000000001,-0.16666666666666669,-1.5,1.2,-0.8,-0.75,-0.5,0.4000000000000002,-0.4,0
-2.2,2.2,0.25,-0.6,0,-1.5,-0.5,0.6,-3,-2.75,2.75,2.8,-2.4,-2.5
-1,1.8,1.25,2.2,1.6,1.5,0.5,1.8,-0.4,-1,0.25,0.40000000000000013,-0.8,-0.5
-0.5999999999999999,0,2.75,-3,-1.8,-1.3333333333333335,0,0.5999999999999999,-2.4,-3,2.75,3,-3,-2.25
-0.8,3,-0.75,1.6,2.6,0,-2,-0.6,-1.8,-2.25,1.5,2.2,-2,-0.5
-1,3,1.5,0.20000000000000007,1,0,0.8333333333333333,0,-0.8,-1,1.75,2.4,-1.2,-1
-2.6,3,2.5,1.8,1.8,1,0.6666666666666667,1.8,-0.40000000000000013,-0.25,1.5,2.4,-0.6,0.5
-2,2.2,0.25,-0.20000000000000007,1.2,-1,-0.33333333333333337,-0.8,1.4,-2.25,2.5,2.8,-0.6,-1.5
-1.4,2.2,1.5,1.2,1,-0.8333333333333333,0.1666666666666668,2,-1.4,-0.75,1.5,2.4,-1.2,-1.25
-2.4,2.8,-1.25,-0.4000000000000001,0.6,-2.1666666666666665,-1,-0.5999999999999999,-1.8,-2.5,2.75,2.8,-0.20000000000000007,-2.25
0.4,2.8,-0.5,-0.20000000000000007,0.19999999999999993,0,0.8333333333333333,0.19999999999999984,-0.40000000000000013,-0.5,3,2,-0.6,-2
1.2,0.8,0.25,1,1.8,-0.33333333333333337,-0.8333333333333333,0,0,-1.5,1.75,2,-1.4,-1
0.5999999999999999,1.8,-0.5,0,-1,-0.6666666666666667,0.33333333333333337,-0.5999999999999999,-1.8,-1.25,1.75,1.6,-1,-0.75
-1.8,2,0.25,-1,0,-1.1666666666666665,-0.6666666666666667,-0.4000000000000001,-0.6,-2.25,2,3,-1.4,-3
-0.20000000000000004,1.6,0.25,0,0.6,-1.5,-0.6666666666666667,-1,-0.5999999999999999,-2.25,0.25,2.8,-0.20000000000000007,-0.75
-2,2,0.75,0.6,1.2,0.33333333333333337,0.8333333333333333,0.8,0.4,-0.5,0.75,2,0,0
-2.4,-1.6,1.75,1.2,-1.4,2.1666666666666665,2,1,2.4,1.25,-1.75,-1,2.2,2.5
-1.4,1,-1.25,0,-0.8,1.3333333333333335,-0.8333333333333333,-1.4,1.2,0.75,-1.25,0.2,-0.40000000000000013,0.25
-1,2.8,-1.25,2.2,2.4,-1.1666666666666665,-1.6666666666666665,-0.20000000000000007,-1.6,-2.5,1.5,2.8,-1,-1.75
-0.20000000000000007,2,-1.25,0,-0.2,-0.5,-0.33333333333333337,0,-1,-0.75,1.25,2.2,0,-1
2.2,3,-1.5,3,3,-1.1666666666666665,-3,-0.40000000000000013,-3,-3,3,3,-3,-3
-2.4,3,0.75,3,2,1,-0.6666666666666667,-0.8,-0.8,-1.25,1.5,1.2,0,0
-1.4,2.4,1,-1.6,-1.8,0.33333333333333326,-0.16666666666666674,-1.8,0.40000000000000013,-2,2,2,-1.2,-1.25
1,2.4,1.5,1.4,1.2,1.3333333333333333,0.33333333333333337,0,0.2,-0.5,0.75,1.8,0.20000000000000007,0.25
-1,3,0.75,1.4,0.8,0,0.3333333333333333,0.4000000000000002,0.40000000000000013,-1.5,2,2.2,0,-0.5
-2.4,3,-1,0.6,0.8,0.8333333333333333,-0.8333333333333333,-0.2,-2.4,-3,3,3,-3,-3
-2.4,2.6,-0.25,-0.4,1.2,0.6666666666666667,-1.3333333333333333,0,1,-0.75,2.75,2.6,-0.2,-1
-0.4,0.6,-1.5,-2,-1,-0.5,-2.3333333333333335,0.6,-2.2,-3,3,3,-1.8,-2.25
-1,1.8,0.25,-1,-1,0,-0.33333333333333337,0,1,-0.25,1.25,1.8,-0.2,0
-2,2,2.25,0.8,-0.8,3,2.5,-1,1.2,3,-2.25,-2.4,3,3
-1,2.6,-1.25,0.6,0.5999999999999999,0.16666666666666674,-1,-2,-2.2,-2.25,1.75,2.2,-2,-2.5
-2.6,3,1.5,0.7999999999999999,-0.6,0,0,0.6,0.40000000000000013,-3,2.75,3,-1.4,-2.75
-1.6,3,-1,3,0.4000000000000001,-0.5,0,-0.4,-0.8,-3,3,3,-0.5999999999999999,-2.25
